date,season_sin,season_cos,solar_declination_rad,daylength_hrs,rbf_spring_equinox,rbf_summer_solstice,rbf_autumn_equinox,rbf_winter_solstice,temp_mean_C,temp_max_C,temp_min_C,humidity_pct,wind_speed_ms,rainfall_mm,radiation_MJm2,vpd_kPa,et0_mm,rainfall_7d_mm,rainfall_14d_mm,rainfall_21d_mm,rainfall_30d_mm,rainfall_45d_mm,et0_7d_mm,et0_14d_mm,moisture_balance_7d_mm,moisture_balance_14d_mm,precip_intensity_mm_hr,volume_change_lag1_Mm3,volume_change_lag2_Mm3,inflow_obstacle_m3,outflow_baptism_m3,net_inflow_m3,inflow_lag1_m3,inflow_lag2_m3,net_inflow_lag1_m3,net_inflow_lag2_m3,net_inflow_7d_ma_m3,level_m,volume_Mm3,level_change_m,volume_change_Mm3,volume_change_2d_Mm3,volume_change_3d_Mm3
2018-01-31,0.508356437938,0.861146754048,-0.308984128054,10.4159180988,0.028667910484,1.68568576879e-13,6.3879231359e-12,0.0831734052625,14.5569444444,18.1,12.1,71.9166666667,1.72986111111,0,14.672,0.465426939999,1.95815083268,54.8,82.3,94.2,153.9,176,9.56117457096,23.8051032433,45.238825429,58.4948967567,0,2.31940909091,2.31874675326,1280015.9,329435.75,950580.15,1625844.68,1778048.53,1304436.68,1455809.49,2102558.54286,-213.94,3514.51352381,0.00999999999999,1.54664069264,3.86604978355,6.18479653681
2018-02-01,0.523094303349,0.852274808852,-0.304325625043,10.4417158712,0.0330915403101,2.55455119028e-13,4.31619875772e-12,0.0735628107695,15.5972222222,19.4,12.3,71.4652777778,1.64166666667,0,14.994,0.505644420384,2.02113346717,32.4,75.8,94.2,152.9,176,10.8479175153,23.6906987279,21.5520824847,52.1093012721,0,1.54664069264,2.31940909091,1169071.55,361665.97,807405.58,1280015.9,1625844.68,950580.15,1304436.68,2027845.37429,-213.93,3516.06045887,0.00999999999999,1.54693506494,3.09357575758,5.41298484849
2018-02-02,0.537677376741,0.843150661828,-0.299576943782,10.4679170048,0.0380849121209,3.85982514918e-13,2.90775774495e-12,0.064870490131,16.7333333333,19.9,13.9,63.1319444444,1.52638888889,0,15.353,0.702419271822,2.18960068134,0,67.7,94.2,152,176,12.0560493853,23.0683491756,-12.0560493853,44.6316508244,0,1.54693506494,1.54664069264,1170459.52,401140.9,769318.62,1169071.55,1280015.9,807405.58,950580.15,1468715.17857,-213.925,3516.8340368,0.005,0.773577922067,2.320512987,3.86715367965
2018-02-03,0.552101342746,0.833777012959,-0.294739491406,10.4945103496,0.0437022668985,5.81481209645e-13,1.953125e-12,0.0570362646846,15.7923611111,18.6,13.2,68.4236111111,1.31388888889,0,14.672,0.566578674143,1.95239469544,0,67.7,94.2,142.8,176,12.5586709582,23.4108615817,-12.5586709582,44.2891384183,0,0.773577922067,1.54693506494,1096025.22,438430.28,657594.94,1170459.52,1169071.55,769318.62,807405.58,1098946.46429,-213.92,3517.60768831,0.00500000000002,0.773651515163,1.54722943723,3.09416450217
2018-02-04,0.566361933081,0.824156636057,-0.289814701358,10.5214848267,0.05,8.73411228861e-13,1.30802754303e-12,0.05,15.9756944444,19,13.6,68.9305555556,1.30138888889,0,13.851,0.564055123024,1.94314505378,0,67.7,87.4,94.8,176,13.0180101985,22.1503489638,-13.0180101985,45.5496510362,0,0.773651515163,0.773577922067,1044828.86,461506.97,583321.89,1096025.22,1170459.52,657594.94,769318.62,932638.192857,-213.91,3519.15521212,0.00999999999999,1.54752380951,2.32117532467,3.09475324674
2018-02-05,0.580454927809,0.814292377947,-0.28480403296,10.548829439,0.0570362646846,1.30802754303e-12,8.73411228861e-13,0.0437022668985,16.0527777778,18.4,14,69.875,1.35347222222,0,8.56,0.549608138804,1.61944220001,0,67.7,85.3,94.2,176,13.3203347991,21.6334875798,-13.3203347991,46.0665124202,0,1.54752380951,0.773651515163,982205.85,457575.3,524630.55,1044828.86,1096025.22,583321.89,657594.94,799612.63,-213.905,3519.92908442,0.005,0.77387229439,2.3213961039,3.09504761906
2018-02-06,0.594376156585,0.804187157621,-0.27970897098,10.5765332793,0.064870490131,1.953125e-12,5.81481209645e-13,0.0380849121209,17.1111111111,19.6,15.8,74.0694444444,1.31805555556,0,9.541,0.506012931401,1.71495716472,0,58,85.3,94.2,176,13.3988240951,21.7793869252,-13.3988240951,36.2206130748,0,0.77387229439,1.54752380951,990922.05,428235.18,562686.87,982205.85,1044828.86,524630.55,583321.89,693648.371429,-213.9,3520.7030303,0.005,0.773945887442,1.54781818183,3.09534199134
2018-02-07,0.608121499894,0.793843965378,-0.274531025195,10.6045855396,0.0735628107695,2.90775774495e-12,3.85982514918e-13,0.0330915403101,16.6666666667,20.5,14.1,68.8263888889,1.54861111111,0,13.737,0.591417477658,2.15181981764,0,54.8,82.3,94.2,168.6,13.5924930801,23.1536676511,-13.5924930801,31.6463323489,0,0.773945887442,0.77387229439,972220.44,393797.51,578422.93,990922.05,982205.85,562686.87,524630.55,640483.054286,-213.895,3521.47704978,0.005,0.774019480523,1.54796536796,2.32183766236
2018-02-08,0.621686890267,0.783265861934,-0.269271729943,10.6329755188,0.0831734052625,4.31619875772e-12,2.55455119028e-13,0.028667910484,17.2791666667,20.9,14.7,69.3402777778,1.53819444444,0,10.977,0.604694701166,1.99984738774,0,32.4,75.8,94.2,163.8,13.5712070007,24.419124516,-13.5712070007,7.98087548404,0,0.774019480523,0.773945887442,899742.02,373025.57,526716.45,972220.44,990922.05,578422.93,562686.87,600384.607143,-213.89,3522.25114286,0.00500000000002,0.774093073589,1.54811255411,2.32205844155
2018-02-09,0.635068313487,0.772455977519,-0.263932643665,10.6616926293,0.0937617452232,6.3879231359e-12,1.68568576879e-13,0.0247622514188,17.8902777778,22.5,15.4,73.6805555556,1.21805555556,0,13.565,0.539494068851,2.12974363146,0,0,67.7,94.2,163.8,13.5113499508,25.5673993361,-13.5113499508,-25.5673993361,0,0.774093073589,0.774019480523,911640.89,363368.95,548271.94,899742.02,972220.44,526716.45,578422.93,568806.51,-213.88,3523.79954978,0.00999999999999,1.54840692641,2.32249999999,3.09651948052
2018-02-10,0.648261809776,0.761417510953,-0.258515348449,10.6907264041,0.105385755762,9.42611991149e-12,1.10905647811e-13,0.0213255013523,17.59375,20.4,15.4,77.6180555556,1.71180555556,0,11.092,0.450291880986,1.89897226685,0,0,67.7,94.2,163.8,13.4579275222,26.0165984804,-13.4579275222,-26.0165984804,0,1.54840692641,0.774093073589,940514.54,347389.44,593125.1,911640.89,899742.02,548271.94,526716.45,559596.532857,-213.87,3525.34825108,0.00999999999999,1.5487012987,3.09710822511,3.87120129869
2018-02-11,0.661263474966,0.750153728696,-0.253021449557,10.7200665022,0.118100892165,1.38682375068e-11,7.27521341403e-14,0.0183114781596,19.1451388889,21.8,17.5,76.7013888889,2.10972222222,0,8.127,0.516616219746,1.91655188717,0,0,67.7,94.2,163.8,13.4313343556,26.4493445541,-13.4313343556,-26.4493445541,0,1.5487012987,1.54840692641,967247.97,340848,626399.97,940514.54,911640.89,593125.1,548271.94,565750.544286,-213.865,3526.12271212,0.005,0.774461038964,2.32316233766,3.87156926407
2018-02-12,0.674069461655,0.738667963881,-0.247452574948,10.7497027141,0.1319591394,2.03434503537e-11,4.75831122545e-14,0.0156769866579,17.9657142857,20,16.8,81.75,2.43857142857,3,9.138,0.375866765554,1.82854923478,3,3,70.7,97.2,166.8,13.6404413904,26.9607761895,-10.6404413904,-23.9607761895,0.8,0.774461038964,1.5487012987,1027326.9,340090.68,687236.22,967247.97,940514.54,626399.97,593125.1,588979.925714,-213.86,3526.89724675,0.005,0.77453463203,1.54899567099,3.09769696969
2018-02-13,0.686675980345,0.726963615332,-0.2418103748,10.779624966,0.147007943673,2.97538375944e-11,3.10295146998e-14,0.0133818699905,16.3243055556,18.5,14.4,83.5069444444,3.73472222222,17.8,6.21,0.30615979707,1.57712460343,20.8,20.8,78.8,108.2,184.6,13.5026088291,26.9014329242,7.29739117093,-6.1014329242,4.3,0.77453463203,0.774461038964,1075670.33,340202.6,735467.73,1027326.9,967247.97,687236.22,626399.97,613662.905714,-213.84,3529.99612121,0.02,3.09887445888,3.87340909091,4.64787012988
2018-02-14,0.699079300566,0.715044146554,-0.23609652102,10.809823324,0.163289087883,4.33886757143e-11,2.01749354695e-14,0.0113890121394,16.0243055556,18.7,13.6,79.1597222222,2.00208333333,0,12.185,0.379524684884,1.90962437917,20.8,20.8,75.6,106.1,184.6,13.2604133906,26.8529064707,7.5395866094,-6.05290647069,0,3.09887445888,0.77453463203,1187335.34,336423.2,850912.14,1075670.33,1027326.9,735467.73,687236.22,652589.935714,-213.815,3533.87137013,0.025,3.87524891774,6.97412337663,7.74865800866
2018-02-15,0.711275751974,0.702913084708,-0.230312706746,10.8402879971,0.180837525438,6.30848150278e-11,1.30786933556e-14,0.00966429854661,18.83125,22.3,14.5,57.8055555556,2.63055555556,0,9.547,0.91746162172,2.63414897292,20.8,20.8,53.2,106.1,174.7,13.8947149758,27.4659219764,6.90528502423,-6.66592197644,0,3.87524891774,3.09887445888,1091752.47,329946.05,761806.42,1187335.34,1075670.33,850912.14,735467.73,686174.217143,-213.81,3534.64664069,0.005,0.775270562764,4.65051948051,7.74939393939
2018-02-16,0.723261725444,0.690574019572,-0.224460645845,10.8710093403,0.199680189479,9.14509676333e-11,8.45340336873e-15,0.00817654161395,19.8673611111,21.9,18.1,51.9652777778,3.30347222222,0,13.799,1.11399777647,3.54706141621,20.8,20.8,20.8,103.1,173.7,15.3120327605,28.8233827113,5.48796723948,-8.0233827113,0,0.775270562764,3.87524891774,1078667.04,331014.6,747652.44,1091752.47,1187335.34,761806.42,850912.14,714657.145714,-213.8,3536.1974026,0.00999999999999,1.55076190477,2.32603246754,6.20128138528
2018-02-17,0.735033674133,0.678030602474,-0.218542072412,10.9019778562,0.219834797022,1.3218032283e-10,5.44770848628e-15,0.00689737752127,14.8465277778,18.5,12.8,81.7638888889,4.78333333333,24.9,3.643,0.307929341744,1.66855624962,45.7,45.7,45.7,121.5,197.7,15.0816167433,28.5395442655,30.6183832567,17.1604557345,6.8,1.55076190477,0.775270562764,1223746.12,421058.08,802688.04,1078667.04,1091752.47,747652.44,761806.42,744594.708571,-213.775,3540.07559524,0.025,3.87819264068,5.42895454545,6.20422510822
2018-02-18,0.746588114532,0.665286545211,-0.212558740245,10.9331841972,0.241308669734,1.90484807564e-10,3.5003474826e-15,0.00580114038538,17.5076388889,19.7,13.9,76.875,7.49444444444,6.4,11.452,0.46272004811,2.43271298892,52.1,52.1,52.1,119.8,194.9,15.5977778451,29.0291122006,36.5022221549,23.0708877994,3.8,3.87819264068,1.55076190477,3015719.22,545033.17,2470686.05,1223746.12,1078667.04,802688.04,747652.44,1008064.14857,-213.75,3543.95562771,0.025,3.88003246755,7.75822510823,9.30898701301
2018-02-19,0.757921627497,0.652345618957,-0.206512422337,10.964619166,0.264097595025,2.73696290232e-10,2.24245373035e-15,0.00486471929394,17.0055555556,20.5,14.6,77.5277777778,1.79236111111,0,13.771,0.435604177365,2.2180304981,49.1,52.1,52.1,119.8,146.9,15.9872591084,29.6277004987,33.1127408916,22.4722995013,0,3.88003246755,3.87819264068,2448030.85,606534.85,1841496,3015719.22,1223746.12,2470686.05,802688.04,1172958.40286,-213.72,3548.61409524,0.03,4.65846753246,8.53850000001,12.4166926407
2018-02-20,0.769030859259,0.639211653138,-0.20040491034,10.9962737163,0.288184752654,3.92096088957e-10,1.43235561343e-15,0.00406740321638,16.9701388889,21.3,13.9,73.6527777778,2.0625,0,15.029,0.509572538262,2.50191685403,31.3,52.1,52.1,119.8,146.3,16.912051359,30.414660188,14.387948641,21.685339812,0,4.65846753246,3.88003246755,1929219.98,624136.82,1305083.16,2448030.85,3015719.22,1841496,2470686.05,1254332.03571,-213.7,3551.72121212,0.02,3.10711688313,7.76558441558,11.6456168831
2018-02-21,0.779912522417,0.625888534308,-0.194238014044,11.0281389529,0.313539733158,5.60055597216e-10,9.12206684016e-16,0.00339071823641,17.4916666667,21.1,14.4,76.2222222222,1.52361111111,0,16.99,0.475302361528,2.47440009299,31.3,52.1,52.1,119.8,146.3,17.4768270728,30.7372404634,13.8231729272,21.3627595366,0,3.10711688313,4.65846753246,1713601.82,627396.46,1086205.36,1929219.98,2448030.85,1305083.16,1841496,1287945.35286,-213.68,3554.82950649,0.02,3.10829437229,6.21541125541,10.8738787879
2018-02-22,0.790563396912,0.61238020499,-0.188013560832,11.0602061309,0.340117674943,7.97599376177e-10,5.7922950759e-16,0.0028182609852,17.0361111111,20.7,14.2,77.0138888889,2.1625,10.7,15.706,0.446428931779,2.47483825977,42,62.8,62.8,120.8,157,17.3175163597,31.2122313354,24.6824836403,31.5877686646,3.2,3.10829437229,3.10711688313,1649507.71,546715.91,1102791.8,1713601.82,1929219.98,1086205.36,1305083.16,1336657.55,-213.665,3557.1615,0.015,2.33199350649,5.44028787878,8.54740476191
2018-02-23,0.800980330978,0.598690662518,-0.181733395145,11.0924666551,0.367858546772,1.13253987401e-09,3.66710324872e-16,0.00233553159638,17.1770833333,20.9,15.1,75.1666666667,1.69305555556,0,10.416,0.486629520048,2.06668614537,42,62.8,62.8,117.6,157,15.8371410888,31.1491738493,26.1628589112,31.6508261507,0,2.33199350649,3.10829437229,1548272.93,472912.3,1075360.63,1649507.71,1713601.82,1102791.8,1086205.36,1383473.00571,-213.64,3561.04962771,0.025,3.88812770562,6.22012121211,9.3284155844
2018-02-24,0.811160242079,0.584823957846,-0.17539937793,11.1249120782,0.396686601706,1.60338283264e-09,2.3147848425e-16,0.00192976896497,17.275,21.8,14.4,72.2013888889,2.13958333333,0,15.293,0.548121224435,2.6820753945,17.1,62.8,62.8,95.2,157,16.8506602337,31.932276977,0.249339766309,30.867723023,0,3.88812770562,2.33199350649,1440114.51,479106.45,961008.06,1548272.93,1649507.71,1075360.63,1102791.8,1406090.15143,-213.63,3562.60539394,0.00999999999999,1.55576623377,5.44389393939,7.77588744588
2018-02-25,0.821100117813,0.570784194357,-0.169013386095,11.1575340994,0.426510027045,2.26326803263e-09,1.45684435004e-16,0.00158979058407,16.8756944444,20.6,14.6,77.2013888889,2.19930555556,0,13.859,0.438307280559,2.40104026508,10.7,62.8,62.8,62.8,157,16.8189875098,32.4167653549,-6.11898750985,30.3832346451,0,1.55576623377,3.88812770562,1384485.76,489781.34,894704.42,1440114.51,1548272.93,961008.06,1075360.63,1180949.91857,-213.625,3563.38338745,0.005,0.777993506505,2.33375974027,6.22188744589
2018-02-26,0.830797016812,0.556575526641,-0.162577311945,11.1903245617,0.457220812689,3.18529589126e-09,9.141778834e-17,0.00130583876021,16.7555555556,18.6,15.4,77.2222222222,1.62708333333,0.6,9.745,0.434580635183,1.84300794448,11.3,60.4,63.4,63.4,157.6,16.4439649562,32.4312240646,-5.14396495622,27.9687759354,0.4,0.777993506505,1.55576623377,1374667.33,468997.43,905669.9,1384485.76,1440114.51,894704.42,961008.06,1047260.47571,-213.62,3564.16145455,0.005,0.778067099556,1.55606060606,3.11182683983
2018-02-27,0.840248069608,0.542202159273,-0.156093062629,11.2232754495,0.488694857426,4.46970237467e-09,5.71956893355e-17,0.00106943457855,16.7416666667,19.4,14.7,79.1805555556,2.74444444444,13,13.154,0.396867144873,2.2869867097,24.3,55.6,76.4,76.4,170.6,16.2290348119,33.1410861709,8.0709651881,22.4589138291,4.9,0.778067099556,0.777993506505,1433091.78,443159.09,989932.69,1374667.33,1384485.76,905669.9,894704.42,1002238.98,-213.595,3568.05289394,0.025,3.89143939395,4.6695064935,5.44750000001
2018-02-28,0.849450479481,0.527668345563,-0.14956255957,11.2563788854,0.520792329056,6.25349003183e-09,3.56788558539e-17,0.00087324060389,16.7909722222,21.6,13.2,71.7222222222,1.975,0,19.452,0.540730389204,2.96018276202,24.3,55.6,76.4,76.4,163.8,16.7148174809,34.1916445537,7.58518251908,21.4083554463,0,3.89143939395,0.778067099556,1412944.16,482617.82,930326.34,1433091.78,1374667.33,989932.69,905669.9,979970.548571,-213.57,3571.94617316,0.025,3.89327922078,7.78471861473,8.56278571428
2018-03-01,0.858401523292,0.512978386299,-0.142987737897,11.2896271272,0.553358290004,8.72331088493e-09,2.21908312861e-17,0.000710932965204,17.2027777778,21,14.2,68.75,1.69513888889,0,18.697,0.613365810523,2.86990385359,13.6,55.6,76.4,76.4,161.7,17.1098830747,34.4273994344,-3.50988307474,21.1726005656,0,3.89327922078,3.89143939395,1325408.94,441557.54,883851.4,1412944.16,1433091.78,930326.34,989932.69,948693.348571,-213.56,3573.504,0.00999999999999,1.55782683982,5.4511060606,9.34254545455
2018-03-02,0.867098552281,0.498136628478,-0.136370545871,11.3230125636,0.58622359522,1.21326388667e-08,1.37610399668e-17,0.000577083179252,18.0479166667,22.1,14.6,70.2361111111,1.52569444444,0,18.465,0.616176749461,2.86977945867,13.6,55.6,76.4,76.4,161.7,17.912976388,33.7501174769,-4.31297638804,21.8498825231,0,1.55782683982,3.89327922078,1245151.68,430869.38,814282.3,1325408.94,1412944.16,883851.4,930326.34,911396.444286,-213.55,3575.06212121,0.00999999999999,1.55812121212,3.11594805194,7.00922727272
2018-03-03,0.875538992859,0.483147464015,-0.129712944309,11.3565277108,0.619206063817,1.68245796865e-08,8.50832308522e-18,0.000467049822216,18.8569444444,23.6,15.3,72.4027777778,1.62430555556,0,19.649,0.601028440829,3.11437555023,13.6,30.7,76.4,76.4,158.7,18.3452765438,35.1959367775,-4.74527654377,-4.49593677746,0,1.55812121212,1.55782683982,1183621.53,415476.68,768144.85,1245151.68,1325408.94,814282.3,883851.4,883844.557143,-213.54,3576.6205368,0.01,1.55841558443,3.11653679654,4.67436363637
2018-03-04,0.883720347362,0.468015328444,-0.123016906002,11.3901652076,0.652111920166,2.32620619596e-08,5.24507523167e-18,0.000376879954303,19.7659722222,24,16.6,70.0555555556,1.46458333333,0,17.995,0.690105783674,3.0227512193,13.6,24.3,76.4,76.4,152.2,18.966987498,35.7859750078,-5.36698749799,-11.4859750078,0,1.55841558443,1.55812121212,1182206.27,402093.88,780112.39,1183621.53,1245151.68,768144.85,814282.3,867474.267143,-213.53,3578.17924675,0.00999999999999,1.55870995671,3.11712554113,4.67524675325
2018-03-05,0.891640194797,0.452744699607,-0.116284415131,11.4239178113,0.684737494185,3.20676566528e-08,3.22384759552e-18,0.000303220038217,20.4055555556,24.5,17.2,67.9097222222,1.64444444444,0,18.769,0.769406849394,3.24734366068,13,24.3,73.4,76.4,144.1,20.3713232142,36.8152881704,-7.37132321419,-12.5152881704,0,1.55870995671,1.55841558443,1176864.72,401703.82,775160.9,1182206.27,1183621.53,780112.39,768144.85,848830.124286,-213.525,3578.95871212,0.005,0.779465367959,2.33817532466,3.89659090909
2018-03-06,0.899296191553,0.43734009633,-0.109517466679,11.4577783923,0.716871164437,4.407590861e-08,1.97566049474e-18,0.000243235964697,19.9458333333,27,17.5,72.3333333333,2.66736111111,0,18.231,0.644758479332,3.87247533015,0,24.3,55.6,76.4,144.1,21.9568118346,38.1858466465,-21.9568118346,-13.8858466465,0,0.779465367959,1.55870995671,1099408.83,394324.52,705084.31,1176864.72,1182206.27,775160.9,780112.39,808137.498571,-213.52,3579.73825108,0.005,0.77953896104,1.559004329,3.11771428571
2018-03-07,0.906686072098,0.421806077083,-0.102718065837,11.4917399295,0.748295521659,6.04018659163e-08,1.20716090216e-18,0.000194541703122,18.8076388889,22.4,16.1,76.2152777778,1.67638888889,0,20.558,0.516404584666,3.15324696329,0,24.3,55.6,76.4,144.1,22.1498760359,38.8646935168,-22.1498760359,-14.5646935168,0,0.77953896104,0.779465367959,1145116.89,371538.52,773578.37,1099408.83,1176864.72,705084.31,775160.9,785744.931429,-213.51,3581.29754978,0.01,1.55929870131,2.33883766235,3.11830303031
2018-03-08,0.913807649647,0.406147238631,-0.0958882274156,11.5257955047,0.778789724475,8.25304984454e-08,7.35415938861e-19,0.00015513602858,19.7590277778,24.2,16.5,72.2777777778,2.63680555556,0,17.71,0.638616900525,3.34965541598,0,13.6,55.6,76.4,144.1,22.6296275983,39.739510673,-22.6296275983,-26.139510673,0,1.55929870131,0.77953896104,1094794.22,348973.06,745821.16,1145116.89,1099408.83,773578.37,705084.31,766026.325714,-213.505,3582.07730952,0.005,0.779759740253,2.33905844156,3.1185974026
2018-03-09,0.92065881681,0.390368214676,-0.089029975243,11.5599382968,0.80813201366,1.12432951945e-07,4.46699994964e-19,0.000123346734804,19.2861111111,21.4,17.8,73.5347222222,5.25972222222,0,17.237,0.592008006254,3.52090861963,0,13.6,55.6,76.4,134.4,23.2807567593,41.1937331473,-23.2807567593,-27.5937331473,0,0.779759740253,1.55929870131,1062910.19,349005.67,713904.52,1094794.22,1145116.89,745821.16,773578.37,751686.642857,-213.5,3582.85714286,0.005,0.779833333334,1.55959307359,3.1188917749
2018-03-10,0.927237546218,0.374473674487,-0.0821453415673,11.5941615766,0.836102346429,1.52717142946e-07,2.70529038542e-19,9.77817211796e-05,18.1270833333,21.8,15.5,74.75,2.78611111111,0,14.657,0.525336204053,2.84649421913,0,13.6,30.7,76.4,131.2,23.0128754282,41.3581519719,-23.0128754282,-27.7581519719,0,0.779833333334,0.779759740253,1092090.3,349506.11,742584.19,1062910.19,1094794.22,713904.52,745821.16,748035.12,-213.495,3583.63704978,0.005,0.7799069264,1.55974025973,2.33949999999
2018-03-11,0.933541891118,0.358468321512,-0.075236366454,11.6284587005,0.862485108076,2.06822126938e-07,1.63352905158e-19,7.7286337967e-05,18.5104166667,23.4,15.7,75.1527777778,2.77916666667,0,18.046,0.529535844873,3.33273708868,0,13.6,24.3,76.4,108.8,23.3228612975,42.2898487955,-23.3228612975,-28.6898487955,0,0.7799069264,0.779833333334,1077866.1,347122.58,730743.52,1092090.3,1062910.19,742584.19,713904.52,740982.424286,-213.49,3584.4170303,0.005,0.779980519495,1.5598874459,2.33972077923
2018-03-12,0.939569985953,0.342356891995,-0.0683050971817,11.6628231042,0.887071854993,2.79268042952e-07,9.83455850564e-20,6.09063836858e-05,18.2736111111,24.4,15.4,75.9236111111,2.74166666667,0,21.067,0.505547828414,3.73134621704,0,13,24.3,76.4,76.4,23.8068638539,44.1781870681,-23.8068638539,-31.1781870681,0,0.779980519495,0.7799069264,949347.95,350065.84,599282.11,1077866.1,1092090.3,730743.52,742584.19,715856.882857,-213.48,3585.97721212,0.01,1.56018181819,2.34016233768,3.12006926409
2018-03-13,0.945320046913,0.326144153564,-0.0613535876349,11.6972482969,0.909664040788,3.75976339466e-07,5.90334148352e-20,4.78561691193e-05,17.9993055556,22,15,74.1180555556,2.14722222222,0,20.922,0.534177213755,3.32608804534,0,0,24.3,76.4,76.4,23.2604765691,45.2172884037,-23.2604765691,-45.2172884037,0,1.56018181819,0.779980519495,1000926.12,336455.04,664471.08,949347.95,1077866.1,599282.11,730743.52,710054.992857,-213.475,3586.75741342,0.005,0.780201298694,2.34038311688,3.12036363638
2018-03-14,0.950790372463,0.309834903832,-0.054383897696,11.7317278546,0.930075675956,5.04678520223e-07,3.53310037557e-20,3.7491091023e-05,18.4631944444,23.7,15.3,69.6041666667,2.50277777778,0,21.678,0.645872782839,3.78595544847,0,0,24.3,73.4,76.4,23.8931850543,46.0430610902,-23.8931850543,-46.0430610902,0,0.780201298694,1.56018181819,913724.34,319327.94,594396.4,1000926.12,949347.95,664471.08,599282.11,684457.568571,-213.475,3586.75741342,0,0,0.780201298694,2.34038311688
2018-03-15,0.955979343844,0.293433968967,-0.0473980926345,11.7662554137,0.94813587149,6.75435929235e-07,2.10828383038e-20,2.92841929398e-05,17.9826388889,22.8,15,72.625,2.94722222222,0,16.852,0.56440056278,3.30356785477,0,0,13.6,55.6,76.4,23.8470974931,46.4767250914,-23.8470974931,-46.4767250914,0,0,0.780201298694,920150.57,322295.76,597854.81,913724.34,1000926.12,594396.4,664471.08,663319.518571,-213.47,3587.53768831,0.005,0.78027489176,0.78027489176,1.56047619045
2018-03-16,0.960885425557,0.276946202269,-0.0403982424952,11.8008246644,0.963691217908,9.01298252006e-07,1.25434560368e-20,2.2806228551e-05,18.0569444444,21.2,15.4,69.8125,3.525,0,19.29,0.625301110414,3.52365539331,0,0,13.6,55.6,76.4,23.8498442667,47.130601026,-23.8498442667,-47.130601026,0,0.78027489176,0,977757.33,323542.37,654214.96,920150.57,913724.34,597854.81,594396.4,654792.438571,-213.465,3588.3180368,0.005,0.780348484855,1.56062337662,1.56062337662
2018-03-17,0.965507165814,0.260376482734,-0.0333864214847,11.8354293436,0.976607953422,1.19913459031e-06,7.44081279546e-21,1.7708783035e-05,17.6659722222,23.8,14.2,71.5972222222,2.33680555556,0,21.974,0.574030563765,3.75329530183,0,0,13.6,55.6,76.4,24.7566453494,47.7695207776,-24.7566453494,-47.7695207776,0,0.780348484855,0.78027489176,865069.62,316077.5,548992.12,977757.33,920150.57,654214.96,597854.81,627136.428571,-213.465,3588.3180368,0,0,0.780348484855,1.56062337662
2018-03-18,0.969843196967,0.24372971361,-0.0263647073571,11.8700632286,0.986773878434,1.59067833123e-06,4.40087037112e-21,1.37100485901e-05,21.2881944444,29.2,15.6,54.5833333333,2.60069444444,0,20.304,1.14966517714,4.70520087958,0,0,13.6,55.6,76.4,26.1291091403,49.4519704379,-26.1291091403,-49.4519704379,0,0,0.780348484855,935134.44,306249.07,628885.37,865069.62,977757.33,548992.12,654214.96,612585.264286,-213.46,3589.09845887,0.005,0.780422077922,0.780422077922,1.56077056278
2018-03-19,0.973892235915,0.227010820941,-0.0193351807977,11.90472013,0.994099978045,2.10383575272e-06,2.59520582239e-21,1.05828905109e-05,22.8166666667,27.5,18.4,53.1527777778,2.29097222222,0,21.95,1.30161952638,4.55353512528,0,0,13,30.7,76.4,26.9512980486,50.7581619025,-26.9512980486,-50.7581619025,0,0.780422077922,0,896641.02,287787.03,608853.99,935134.44,865069.62,628885.37,548992.12,613952.675714,-213.455,3589.87895455,0.005,0.780495671002,1.56091774892,1.56091774892
2018-03-20,0.977653084482,0.210224752119,-0.0122999248069,11.9393938846,0.998521719772,2.77431857497e-06,1.52587890625e-21,8.14487913673e-06,21.00625,25.9,18.3,70.3680555556,3.28125,0,21.943,0.737231021539,4.39488781443,0,0,0,24.3,76.4,28.0200978177,51.2805743868,-28.0200978177,-51.2805743868,0,0.780495671002,0.780422077922,799906.35,315804.56,484101.79,896641.02,935134.44,608853.99,628885.37,588185.634286,-213.45,3590.65952381,0.00500000000002,0.780569264069,1.56106493507,2.34148701299
2018-03-21,0.981124629772,0.19337647441,-0.00526102408295,11.9740783487,1,3.64767267701e-06,8.94506218293e-22,6.25e-06,19.7451388889,26.4,16,65.1527777778,1.97430555556,0,22.421,0.802059194421,4.14582403723,0,0,0,24.3,76.4,28.3799664064,52.2731514607,-28.3799664064,-52.2731514607,0,0.780569264069,0.780495671002,772436.52,302254.52,470182,799906.35,896641.02,484101.79,608853.99,570440.72,-213.45,3590.65952381,0,0,0.780569264069,1.56106493507
2018-03-22,0.984305844499,0.176470973492,0.00177943559599,12.0087673907,0.998521719772,4.78178915453e-06,5.22831434073e-22,4.78178915453e-06,21.13125,28.3,16.4,57.1319444444,1.77777777778,0,22.449,1.07475629787,4.36382180372,0,0,0,24.3,76.4,29.4402203554,53.2873178485,-29.4402203554,-53.2873178485,0,0,0.780569264069,795490.65,300191.02,495299.63,772436.52,799906.35,470182,484101.79,555789.98,-213.445,3591.44016667,0.005,0.780642857149,0.780642857149,1.56121212122
