date,column,original_value,reason,layer
2013-08-12,kfar_nachum_rainfall_mm_sum,-199980.0,"physical_bounds [0, 300]",physical
2024-10-25,kfar_nachum_rainfall_mm_sum,-169915.62,"physical_bounds [0, 300]",physical
2024-10-26,kfar_nachum_rainfall_mm_sum,-809919.0,"physical_bounds [0, 300]",physical
2013-08-12,kfar_nachum_relative_humidity_pct_mean,-1352.1468531468531,"physical_bounds [0, 300]",physical
2013-08-12,kfar_nachum_temperature_C_mean,-1372.8503496503497,"physical_bounds [0, 300]",physical
2013-08-12,kfar_nachum_temperature_C_min,-9999.0,"physical_bounds [0, 300]",physical
2013-08-12,kfar_nachum_temperature_min_C_min,-9999.0,"physical_bounds [0, 300]",physical
2014-01-13,lev_kinneret_relative_humidity_pct_mean,103.3939393939394,"physical_bounds [0, 100]",physical
2020-01-05,lev_kinneret_wind_speed_max1min_ms_max,62.7,"physical_bounds [0, 45]",physical
2020-01-09,lev_kinneret_wind_speed_max1min_ms_max,73.5,"physical_bounds [0, 45]",physical
2020-01-16,lev_kinneret_wind_speed_max1min_ms_max,57.0,"physical_bounds [0, 45]",physical
2013-10-09,beit_tzaida_relative_humidity_pct_mean,10.96527777777778,"monthly_IQR month=10 [4.92, 29.12]",monthly
2015-07-25,beit_tzaida_relative_humidity_pct_mean,39.02777777777778,"monthly_IQR month=7 [41.31, 80.44]",monthly
2015-08-02,beit_tzaida_relative_humidity_pct_mean,43.29577464788732,"monthly_IQR month=8 [32.70, 44.08]",monthly
2015-08-08,beit_tzaida_relative_humidity_pct_mean,44.701388888888886,"monthly_IQR month=8 [45.69, 72.52]",monthly
2015-08-16,beit_tzaida_relative_humidity_pct_mean,40.208333333333336,"monthly_IQR month=8 [31.60, 43.50]",monthly
2015-08-17,beit_tzaida_relative_humidity_pct_mean,38.388888888888886,"monthly_IQR month=8 [45.69, 72.52]",monthly
2016-06-04,beit_tzaida_relative_humidity_pct_mean,30.59027777777778,"monthly_IQR month=6 [34.84, 78.52]",monthly
2016-06-14,beit_tzaida_relative_humidity_pct_mean,26.77777777777778,"monthly_IQR month=6 [34.84, 78.52]",monthly
2016-09-25,beit_tzaida_relative_humidity_pct_mean,30.979166666666668,"monthly_IQR month=9 [39.38, 78.65]",monthly
2015-08-02,beit_tzaida_temperature_C_max,45.8,"monthly_IQR month=8 [32.70, 44.08]",monthly
2015-08-16,beit_tzaida_temperature_C_max,43.5,"monthly_IQR month=8 [31.60, 43.50]",monthly
2020-07-01,beit_tzaida_temperature_C_max,25.8,"monthly_IQR month=7 [29.30, 45.40]",monthly
2020-08-30,beit_tzaida_temperature_C_max,45.1,"monthly_IQR month=8 [32.70, 44.08]",monthly
2025-08-13,beit_tzaida_temperature_C_max,44.5,"monthly_IQR month=8 [32.70, 44.08]",monthly
2025-08-14,beit_tzaida_temperature_C_max,43.4,"monthly_IQR month=8 [28.56, 34.79]",monthly
2015-08-02,beit_tzaida_temperature_C_mean,35.582394366197185,"monthly_IQR month=8 [32.70, 44.08]",monthly
2015-08-03,beit_tzaida_temperature_C_mean,35.706944444444446,"monthly_IQR month=8 [26.26, 35.60]",monthly
2020-07-01,beit_tzaida_temperature_C_mean,24.141666666666666,"monthly_IQR month=7 [29.30, 45.40]",monthly
2025-08-13,beit_tzaida_temperature_C_mean,35.544444444444444,"monthly_IQR month=8 [32.70, 44.08]",monthly
2015-08-03,beit_tzaida_temperature_C_min,31.1,"monthly_IQR month=8 [26.26, 35.60]",monthly
2015-09-08,beit_tzaida_temperature_C_min,31.5,"monthly_IQR month=9 [13.20, 31.40]",monthly
2020-07-01,beit_tzaida_temperature_ground_C_mean,20.616666666666667,"monthly_IQR month=7 [29.30, 45.40]",monthly
2015-08-02,beit_tzaida_temperature_max_C_max,45.9,"monthly_IQR month=8 [32.70, 44.08]",monthly
2015-08-16,beit_tzaida_temperature_max_C_max,44.1,"monthly_IQR month=8 [31.60, 43.50]",monthly
2020-07-01,beit_tzaida_temperature_max_C_max,25.9,"monthly_IQR month=7 [29.30, 45.40]",monthly
2020-08-30,beit_tzaida_temperature_max_C_max,45.2,"monthly_IQR month=8 [32.70, 44.08]",monthly
2025-08-13,beit_tzaida_temperature_max_C_max,44.7,"monthly_IQR month=8 [32.70, 44.08]",monthly
2025-08-14,beit_tzaida_temperature_max_C_max,43.6,"monthly_IQR month=8 [28.56, 34.79]",monthly
2015-08-03,beit_tzaida_temperature_min_C_min,31.0,"monthly_IQR month=8 [26.26, 35.60]",monthly
2015-09-08,beit_tzaida_temperature_min_C_min,31.4,"monthly_IQR month=9 [13.20, 31.40]",monthly
2016-11-02,beit_tzaida_wind_dir_deg_mean,232.625,"monthly_IQR month=11 [52.39, 219.01]",monthly
2017-11-21,beit_tzaida_wind_dir_deg_mean,219.54929577464787,"monthly_IQR month=11 [52.53, 209.84]",monthly
2018-10-26,beit_tzaida_wind_dir_deg_mean,227.21527777777777,"monthly_IQR month=10 [0.37, 3.59]",monthly
2023-03-30,beit_tzaida_wind_dir_deg_mean,261.65277777777777,"monthly_IQR month=3 [61.08, 247.85]",monthly
2023-11-27,beit_tzaida_wind_dir_deg_mean,240.60416666666663,"monthly_IQR month=11 [52.39, 219.01]",monthly
2015-02-06,beit_tzaida_wind_dir_std_deg_mean,45.38819444444445,"monthly_IQR month=2 [-0.95, 42.35]",monthly
2015-03-07,beit_tzaida_wind_dir_std_deg_mean,45.295138888888886,"monthly_IQR month=3 [-0.33, 25.73]",monthly
2017-01-17,beit_tzaida_wind_dir_std_deg_mean,54.37708333333333,"monthly_IQR month=1 [-5.38, 48.17]",monthly
2017-03-06,beit_tzaida_wind_dir_std_deg_mean,38.98680555555556,"monthly_IQR month=3 [1.77, 38.79]",monthly
2018-05-01,beit_tzaida_wind_dir_std_deg_mean,34.75416666666667,"monthly_IQR month=5 [6.42, 33.02]",monthly
2020-10-09,beit_tzaida_wind_dir_std_deg_mean,37.57013888888889,"monthly_IQR month=10 [5.39, 33.81]",monthly
2020-10-10,beit_tzaida_wind_dir_std_deg_mean,35.256249999999994,"monthly_IQR month=10 [5.39, 33.81]",monthly
2021-12-12,beit_tzaida_wind_dir_std_deg_mean,53.58125,"monthly_IQR month=12 [-3.28, 38.63]",monthly
2022-03-06,beit_tzaida_wind_dir_std_deg_mean,39.09930555555556,"monthly_IQR month=3 [1.77, 38.79]",monthly
2022-03-29,beit_tzaida_wind_dir_std_deg_mean,45.69861111111111,"monthly_IQR month=3 [1.77, 38.79]",monthly
2022-10-26,beit_tzaida_wind_dir_std_deg_mean,33.98125,"monthly_IQR month=10 [4.92, 29.12]",monthly
2023-05-04,beit_tzaida_wind_dir_std_deg_mean,33.95902777777778,"monthly_IQR month=5 [114.78, 308.84]",monthly
2023-10-27,beit_tzaida_wind_dir_std_deg_mean,36.64236111111112,"monthly_IQR month=10 [5.39, 33.81]",monthly
2026-03-18,beit_tzaida_wind_dir_std_deg_mean,40.03426573426573,"monthly_IQR month=3 [1.77, 38.79]",monthly
2016-11-02,beit_tzaida_wind_gust_dir_deg_mean,226.38888888888889,"monthly_IQR month=11 [52.39, 219.01]",monthly
2018-10-26,beit_tzaida_wind_gust_dir_deg_mean,234.19444444444449,"monthly_IQR month=10 [0.37, 3.59]",monthly
2023-03-30,beit_tzaida_wind_gust_dir_deg_mean,263.8611111111111,"monthly_IQR month=3 [61.08, 247.85]",monthly
2023-11-27,beit_tzaida_wind_gust_dir_deg_mean,239.78472222222223,"monthly_IQR month=11 [52.39, 219.01]",monthly
2025-03-06,beit_tzaida_wind_gust_dir_deg_mean,59.05555555555556,"monthly_IQR month=3 [129.59, 281.38]",monthly
2015-04-23,beit_tzaida_wind_gust_speed_ms_max,24.1,"monthly_IQR month=4 [-0.07, 4.45]",monthly
2019-10-15,beit_tzaida_wind_gust_speed_ms_max,19.8,"monthly_IQR month=10 [-1.40, 14.00]",monthly
2022-05-15,beit_tzaida_wind_gust_speed_ms_max,24.3,"monthly_IQR month=5 [2.50, 18.60]",monthly
2022-05-15,beit_tzaida_wind_speed_max10min_ms_max,15.7,"monthly_IQR month=5 [2.50, 18.60]",monthly
2015-04-23,beit_tzaida_wind_speed_max1min_ms_max,19.0,"monthly_IQR month=4 [-0.07, 4.45]",monthly
2022-05-15,beit_tzaida_wind_speed_max1min_ms_max,18.7,"monthly_IQR month=5 [2.50, 18.60]",monthly
2012-11-17,beit_tzaida_wind_speed_ms_mean,5.692361111111111,"monthly_IQR month=11 [-1.18, 4.78]",monthly
2013-03-08,beit_tzaida_wind_speed_ms_mean,5.615277777777778,"monthly_IQR month=3 [108.37, 334.56]",monthly
2013-10-09,beit_tzaida_wind_speed_ms_mean,4.190277777777777,"monthly_IQR month=10 [4.92, 29.12]",monthly
2013-10-21,beit_tzaida_wind_speed_ms_mean,4.292361111111111,"monthly_IQR month=10 [4.92, 29.12]",monthly
2013-12-01,beit_tzaida_wind_speed_ms_mean,5.675000000000001,"monthly_IQR month=12 [-0.77, 4.38]",monthly
2014-02-02,beit_tzaida_wind_speed_ms_mean,6.656944444444445,"monthly_IQR month=2 [2.37, 31.61]",monthly
2014-02-03,beit_tzaida_wind_speed_ms_mean,4.7,"monthly_IQR month=2 [2.37, 31.61]",monthly
2014-02-13,beit_tzaida_wind_speed_ms_mean,5.036111111111111,"monthly_IQR month=2 [-1.17, 4.67]",monthly
2014-09-01,beit_tzaida_wind_speed_ms_mean,4.209027777777778,"monthly_IQR month=9 [0.16, 4.15]",monthly
2014-12-12,beit_tzaida_wind_speed_ms_mean,4.565277777777777,"monthly_IQR month=12 [-1.10, 4.34]",monthly
2015-02-11,beit_tzaida_wind_speed_ms_mean,6.171527777777778,"monthly_IQR month=2 [-0.80, 4.56]",monthly
2015-04-23,beit_tzaida_wind_speed_ms_mean,5.861805555555556,"monthly_IQR month=4 [-0.07, 4.45]",monthly
2015-11-02,beit_tzaida_wind_speed_ms_mean,5.008333333333334,"monthly_IQR month=11 [-0.53, 4.16]",monthly
2015-11-03,beit_tzaida_wind_speed_ms_mean,8.72013888888889,"monthly_IQR month=11 [-1.87, 7.40]",monthly
2015-11-04,beit_tzaida_wind_speed_ms_mean,8.652777777777779,"monthly_IQR month=11 [-1.87, 7.40]",monthly
2015-11-26,beit_tzaida_wind_speed_ms_mean,5.397916666666666,"monthly_IQR month=11 [-1.18, 4.78]",monthly
2015-12-29,beit_tzaida_wind_speed_ms_mean,5.184027777777778,"monthly_IQR month=12 [-0.59, 4.39]",monthly
2016-02-05,beit_tzaida_wind_speed_ms_mean,5.224305555555556,"monthly_IQR month=2 [-1.17, 4.67]",monthly
2016-03-02,beit_tzaida_wind_speed_ms_mean,6.167361111111111,"monthly_IQR month=3 [2.13, 32.11]",monthly
2016-11-20,beit_tzaida_wind_speed_ms_mean,5.213888888888889,"monthly_IQR month=11 [-1.18, 4.78]",monthly
2016-11-21,beit_tzaida_wind_speed_ms_mean,5.918055555555556,"monthly_IQR month=11 [-1.18, 4.78]",monthly
2016-11-22,beit_tzaida_wind_speed_ms_mean,6.677777777777778,"monthly_IQR month=11 [-1.17, 5.08]",monthly
2016-11-23,beit_tzaida_wind_speed_ms_mean,8.708333333333334,"monthly_IQR month=11 [-1.87, 7.40]",monthly
2016-11-24,beit_tzaida_wind_speed_ms_mean,5.923611111111111,"monthly_IQR month=11 [-1.87, 7.40]",monthly
2016-11-29,beit_tzaida_wind_speed_ms_mean,5.263888888888889,"monthly_IQR month=11 [-1.18, 4.78]",monthly
2016-12-02,beit_tzaida_wind_speed_ms_mean,4.763194444444444,"monthly_IQR month=12 [-0.77, 4.38]",monthly
2017-01-06,beit_tzaida_wind_speed_ms_mean,6.386111111111111,"monthly_IQR month=1 [-1.95, 5.57]",monthly
2017-02-08,beit_tzaida_wind_speed_ms_mean,5.104166666666667,"monthly_IQR month=2 [-1.17, 4.67]",monthly
2017-04-12,beit_tzaida_wind_speed_ms_mean,4.838888888888889,"monthly_IQR month=4 [110.52, 325.38]",monthly
2018-02-16,beit_tzaida_wind_speed_ms_mean,6.727777777777778,"monthly_IQR month=2 [-1.13, 28.35]",monthly
2018-10-26,beit_tzaida_wind_speed_ms_mean,4.078472222222222,"monthly_IQR month=10 [0.37, 3.59]",monthly
2018-10-28,beit_tzaida_wind_speed_ms_mean,3.841666666666667,"monthly_IQR month=10 [-0.41, 6.02]",monthly
2018-12-15,beit_tzaida_wind_speed_ms_mean,4.632638888888889,"monthly_IQR month=12 [-1.10, 4.34]",monthly
2019-02-05,beit_tzaida_wind_speed_ms_mean,5.054166666666666,"monthly_IQR month=2 [2.37, 31.61]",monthly
2019-10-14,beit_tzaida_wind_speed_ms_mean,3.5125,"monthly_IQR month=10 [0.21, 3.48]",monthly
2019-10-15,beit_tzaida_wind_speed_ms_mean,4.3375,"monthly_IQR month=10 [-1.40, 14.00]",monthly
2019-11-17,beit_tzaida_wind_speed_ms_mean,5.854166666666667,"monthly_IQR month=11 [-1.18, 4.78]",monthly
2019-11-18,beit_tzaida_wind_speed_ms_mean,5.104166666666667,"monthly_IQR month=11 [-1.18, 4.78]",monthly
2019-11-26,beit_tzaida_wind_speed_ms_mean,5.127777777777777,"monthly_IQR month=11 [-1.18, 4.78]",monthly
2020-02-14,beit_tzaida_wind_speed_ms_mean,5.170138888888889,"monthly_IQR month=2 [-0.75, 4.43]",monthly
2020-11-08,beit_tzaida_wind_speed_ms_mean,6.157638888888889,"monthly_IQR month=11 [-1.18, 4.78]",monthly
2021-02-17,beit_tzaida_wind_speed_ms_mean,5.132638888888889,"monthly_IQR month=2 [-0.75, 4.43]",monthly
2021-12-07,beit_tzaida_wind_speed_ms_mean,5.952777777777778,"monthly_IQR month=12 [-1.10, 4.34]",monthly
2021-12-31,beit_tzaida_wind_speed_ms_mean,4.621582733812949,"monthly_IQR month=12 [-1.10, 4.34]",monthly
2022-05-15,beit_tzaida_wind_speed_ms_mean,6.077622377622378,"monthly_IQR month=5 [2.50, 18.60]",monthly
2022-11-12,beit_tzaida_wind_speed_ms_mean,5.830555555555556,"monthly_IQR month=11 [-1.18, 4.78]",monthly
2022-11-21,beit_tzaida_wind_speed_ms_mean,4.975,"monthly_IQR month=11 [-1.18, 4.78]",monthly
2022-12-31,beit_tzaida_wind_speed_ms_mean,4.470503597122302,"monthly_IQR month=12 [44.54, 396.43]",monthly
2023-02-11,beit_tzaida_wind_speed_ms_mean,5.344444444444445,"monthly_IQR month=2 [-0.75, 4.43]",monthly
2023-12-21,beit_tzaida_wind_speed_ms_mean,4.745833333333334,"monthly_IQR month=12 [-1.10, 4.34]",monthly
2025-03-05,beit_tzaida_wind_speed_ms_mean,6.325694444444444,"monthly_IQR month=3 [129.59, 281.38]",monthly
2025-03-06,beit_tzaida_wind_speed_ms_mean,6.500694444444445,"monthly_IQR month=3 [129.59, 281.38]",monthly
2025-12-04,beit_tzaida_wind_speed_ms_mean,4.522222222222222,"monthly_IQR month=12 [-1.10, 4.34]",monthly
2026-03-11,beit_tzaida_wind_speed_ms_mean,5.720833333333333,"monthly_IQR month=3 [108.37, 334.56]",monthly
2015-08-08,kfar_nachum_relative_humidity_pct_mean,38.083333333333336,"monthly_IQR month=8 [45.69, 72.52]",monthly
2015-08-17,kfar_nachum_relative_humidity_pct_mean,36.15277777777778,"monthly_IQR month=8 [45.69, 72.52]",monthly
2016-06-04,kfar_nachum_relative_humidity_pct_mean,26.59722222222222,"monthly_IQR month=6 [34.84, 78.52]",monthly
2016-09-25,kfar_nachum_relative_humidity_pct_mean,25.9375,"monthly_IQR month=9 [39.38, 78.65]",monthly
2025-07-18,kfar_nachum_relative_humidity_pct_mean,36.451388888888886,"monthly_IQR month=7 [40.56, 74.10]",monthly
2025-09-22,kfar_nachum_relative_humidity_pct_mean,30.791666666666668,"monthly_IQR month=9 [39.38, 78.65]",monthly
2015-08-02,kfar_nachum_temperature_C_max,46.8,"monthly_IQR month=8 [32.70, 44.08]",monthly
2018-07-04,kfar_nachum_temperature_C_max,26.5,"monthly_IQR month=7 [28.80, 48.58]",monthly
2020-08-30,kfar_nachum_temperature_C_max,46.3,"monthly_IQR month=8 [32.70, 44.08]",monthly
2015-08-02,kfar_nachum_temperature_C_mean,35.72986111111111,"monthly_IQR month=8 [32.70, 44.08]",monthly
2015-08-03,kfar_nachum_temperature_C_mean,35.54375,"monthly_IQR month=8 [26.26, 35.60]",monthly
2025-08-13,kfar_nachum_temperature_C_mean,35.65208333333333,"monthly_IQR month=8 [32.70, 44.08]",monthly
2015-08-03,kfar_nachum_temperature_C_min,31.3,"monthly_IQR month=8 [26.26, 35.60]",monthly
2015-09-08,kfar_nachum_temperature_C_min,32.6,"monthly_IQR month=9 [13.20, 31.40]",monthly
2015-08-02,kfar_nachum_temperature_max_C_max,47.0,"monthly_IQR month=8 [32.70, 44.08]",monthly
2018-07-04,kfar_nachum_temperature_max_C_max,26.6,"monthly_IQR month=7 [28.80, 48.58]",monthly
2020-08-30,kfar_nachum_temperature_max_C_max,46.5,"monthly_IQR month=8 [32.70, 44.08]",monthly
2015-09-08,kfar_nachum_temperature_min_C_min,32.6,"monthly_IQR month=9 [13.20, 31.40]",monthly
2013-03-08,kfar_nachum_wind_dir_deg_mean,92.22916666666669,"monthly_IQR month=3 [108.37, 334.56]",monthly
2013-03-31,kfar_nachum_wind_dir_deg_mean,81.125,"monthly_IQR month=3 [108.37, 334.56]",monthly
2013-10-09,kfar_nachum_wind_dir_deg_mean,55.63194444444444,"monthly_IQR month=10 [4.92, 29.12]",monthly
2013-10-21,kfar_nachum_wind_dir_deg_mean,60.333333333333336,"monthly_IQR month=10 [4.92, 29.12]",monthly
2013-12-01,kfar_nachum_wind_dir_deg_mean,42.81944444444444,"monthly_IQR month=12 [-0.77, 4.38]",monthly
2014-02-02,kfar_nachum_wind_dir_deg_mean,32.61805555555556,"monthly_IQR month=2 [2.37, 31.61]",monthly
2014-02-03,kfar_nachum_wind_dir_deg_mean,58.04895104895105,"monthly_IQR month=2 [2.37, 31.61]",monthly
2014-03-08,kfar_nachum_wind_dir_deg_mean,100.27777777777776,"monthly_IQR month=3 [108.37, 334.56]",monthly
2015-03-06,kfar_nachum_wind_dir_deg_mean,97.09722222222224,"monthly_IQR month=3 [-0.33, 25.73]",monthly
2015-03-26,kfar_nachum_wind_dir_deg_mean,63.43055555555556,"monthly_IQR month=3 [108.37, 334.56]",monthly
2015-03-27,kfar_nachum_wind_dir_deg_mean,68.16666666666667,"monthly_IQR month=3 [108.37, 334.56]",monthly
2017-04-12,kfar_nachum_wind_dir_deg_mean,93.04861111111111,"monthly_IQR month=4 [110.52, 325.38]",monthly
2018-02-16,kfar_nachum_wind_dir_deg_mean,42.65277777777778,"monthly_IQR month=2 [-1.13, 28.35]",monthly
2018-05-02,kfar_nachum_wind_dir_deg_mean,100.48611111111111,"monthly_IQR month=5 [114.78, 308.84]",monthly
2018-10-28,kfar_nachum_wind_dir_deg_mean,69.0,"monthly_IQR month=10 [-0.41, 6.02]",monthly
2018-10-29,kfar_nachum_wind_dir_deg_mean,86.53472222222223,"monthly_IQR month=10 [118.32, 314.64]",monthly
2018-10-31,kfar_nachum_wind_dir_deg_mean,114.22222222222224,"monthly_IQR month=10 [118.32, 314.64]",monthly
2020-02-15,kfar_nachum_wind_dir_deg_mean,55.10416666666666,"monthly_IQR month=2 [73.49, 361.51]",monthly
2021-02-22,kfar_nachum_wind_dir_deg_mean,58.59027777777778,"monthly_IQR month=2 [67.65, 363.67]",monthly
2022-05-21,kfar_nachum_wind_dir_deg_mean,103.00694444444444,"monthly_IQR month=5 [114.78, 308.84]",monthly
2022-10-25,kfar_nachum_wind_dir_deg_mean,88.68055555555556,"monthly_IQR month=10 [118.32, 314.64]",monthly
2022-12-31,kfar_nachum_wind_dir_deg_mean,39.12230215827338,"monthly_IQR month=12 [44.54, 396.43]",monthly
2023-02-10,kfar_nachum_wind_dir_deg_mean,53.9375,"monthly_IQR month=2 [73.49, 361.51]",monthly
2023-05-04,kfar_nachum_wind_dir_deg_mean,91.88888888888889,"monthly_IQR month=5 [114.78, 308.84]",monthly
2023-10-30,kfar_nachum_wind_dir_deg_mean,114.56944444444444,"monthly_IQR month=10 [120.54, 306.45]",monthly
2024-03-01,kfar_nachum_wind_dir_deg_mean,98.4375,"monthly_IQR month=3 [2.13, 32.11]",monthly
2025-03-05,kfar_nachum_wind_dir_deg_mean,105.75694444444444,"monthly_IQR month=3 [129.59, 281.38]",monthly
2025-03-06,kfar_nachum_wind_dir_deg_mean,53.17361111111112,"monthly_IQR month=3 [129.59, 281.38]",monthly
2025-04-01,kfar_nachum_wind_dir_deg_mean,104.60416666666669,"monthly_IQR month=4 [0.11, 23.88]",monthly
2026-03-11,kfar_nachum_wind_dir_deg_mean,105.85416666666669,"monthly_IQR month=3 [108.37, 334.56]",monthly
2026-04-16,kfar_nachum_wind_dir_deg_mean,71.80555555555556,"monthly_IQR month=4 [110.52, 325.38]",monthly
2012-07-01,kfar_nachum_wind_dir_std_deg_mean,26.697222222222223,"monthly_IQR month=7 [8.36, 26.66]",monthly
2012-11-01,kfar_nachum_wind_dir_std_deg_mean,33.71944444444445,"monthly_IQR month=11 [5.13, 29.98]",monthly
2013-08-12,kfar_nachum_wind_dir_std_deg_mean,-1384.9251748251747,"monthly_IQR month=8 [194.80, 395.78]",monthly
2015-09-08,kfar_nachum_wind_dir_std_deg_mean,36.28888888888889,"monthly_IQR month=9 [13.20, 31.40]",monthly
2015-09-10,kfar_nachum_wind_dir_std_deg_mean,28.73333333333333,"monthly_IQR month=9 [7.64, 28.51]",monthly
2016-03-02,kfar_nachum_wind_dir_std_deg_mean,33.43402777777778,"monthly_IQR month=3 [2.13, 32.11]",monthly
2019-02-05,kfar_nachum_wind_dir_std_deg_mean,33.25694444444444,"monthly_IQR month=2 [2.37, 31.61]",monthly
2019-06-06,kfar_nachum_wind_dir_std_deg_mean,30.44722222222222,"monthly_IQR month=6 [254.88, 411.78]",monthly
2021-03-22,kfar_nachum_wind_dir_std_deg_mean,32.89375,"monthly_IQR month=3 [4.17, 32.63]",monthly
2023-02-07,kfar_nachum_wind_dir_std_deg_mean,32.86597222222222,"monthly_IQR month=2 [3.64, 32.67]",monthly
2024-10-25,kfar_nachum_wind_dir_std_deg_mean,-1720.364285714286,"monthly_IQR month=10 [6.87, 30.19]",monthly
2024-10-26,kfar_nachum_wind_dir_std_deg_mean,-6322.4984375,"monthly_IQR month=10 [6.87, 30.19]",monthly
2013-03-08,kfar_nachum_wind_gust_dir_deg_mean,97.65034965034964,"monthly_IQR month=3 [108.37, 334.56]",monthly
2013-03-31,kfar_nachum_wind_gust_dir_deg_mean,97.28472222222224,"monthly_IQR month=3 [108.37, 334.56]",monthly
2013-10-09,kfar_nachum_wind_gust_dir_deg_mean,65.89583333333333,"monthly_IQR month=10 [4.92, 29.12]",monthly
2013-10-21,kfar_nachum_wind_gust_dir_deg_mean,67.17361111111111,"monthly_IQR month=10 [4.92, 29.12]",monthly
2014-02-02,kfar_nachum_wind_gust_dir_deg_mean,33.541666666666664,"monthly_IQR month=2 [2.37, 31.61]",monthly
2014-02-03,kfar_nachum_wind_gust_dir_deg_mean,54.11188811188811,"monthly_IQR month=2 [2.37, 31.61]",monthly
2014-03-08,kfar_nachum_wind_gust_dir_deg_mean,105.54861111111111,"monthly_IQR month=3 [108.37, 334.56]",monthly
2015-03-06,kfar_nachum_wind_gust_dir_deg_mean,80.99305555555556,"monthly_IQR month=3 [-0.33, 25.73]",monthly
2015-03-26,kfar_nachum_wind_gust_dir_deg_mean,64.61805555555556,"monthly_IQR month=3 [108.37, 334.56]",monthly
2015-03-27,kfar_nachum_wind_gust_dir_deg_mean,77.23611111111111,"monthly_IQR month=3 [108.37, 334.56]",monthly
2017-04-12,kfar_nachum_wind_gust_dir_deg_mean,90.94444444444444,"monthly_IQR month=4 [110.52, 325.38]",monthly
2018-02-16,kfar_nachum_wind_gust_dir_deg_mean,61.1875,"monthly_IQR month=2 [-1.13, 28.35]",monthly
2018-05-02,kfar_nachum_wind_gust_dir_deg_mean,92.82638888888889,"monthly_IQR month=5 [114.78, 308.84]",monthly
2018-10-28,kfar_nachum_wind_gust_dir_deg_mean,67.54166666666667,"monthly_IQR month=10 [-0.41, 6.02]",monthly
2018-10-29,kfar_nachum_wind_gust_dir_deg_mean,93.85416666666669,"monthly_IQR month=10 [118.32, 314.64]",monthly
2018-10-31,kfar_nachum_wind_gust_dir_deg_mean,110.10416666666669,"monthly_IQR month=10 [118.32, 314.64]",monthly
2019-10-23,kfar_nachum_wind_gust_dir_deg_mean,106.15277777777776,"monthly_IQR month=10 [118.32, 314.64]",monthly
2020-02-14,kfar_nachum_wind_gust_dir_deg_mean,73.125,"monthly_IQR month=2 [-0.75, 4.43]",monthly
2020-02-15,kfar_nachum_wind_gust_dir_deg_mean,56.22222222222222,"monthly_IQR month=2 [73.49, 361.51]",monthly
2022-05-21,kfar_nachum_wind_gust_dir_deg_mean,100.89583333333331,"monthly_IQR month=5 [114.78, 308.84]",monthly
2022-10-25,kfar_nachum_wind_gust_dir_deg_mean,93.18055555555556,"monthly_IQR month=10 [118.32, 314.64]",monthly
2022-12-31,kfar_nachum_wind_gust_dir_deg_mean,42.42446043165467,"monthly_IQR month=12 [44.54, 396.43]",monthly
2023-01-02,kfar_nachum_wind_gust_dir_deg_mean,45.583333333333336,"monthly_IQR month=1 [49.66, 385.33]",monthly
2023-02-10,kfar_nachum_wind_gust_dir_deg_mean,59.68055555555556,"monthly_IQR month=2 [73.49, 361.51]",monthly
2023-05-04,kfar_nachum_wind_gust_dir_deg_mean,102.58333333333331,"monthly_IQR month=5 [114.78, 308.84]",monthly
2024-03-01,kfar_nachum_wind_gust_dir_deg_mean,106.24305555555556,"monthly_IQR month=3 [2.13, 32.11]",monthly
2025-03-06,kfar_nachum_wind_gust_dir_deg_mean,54.38194444444444,"monthly_IQR month=3 [129.59, 281.38]",monthly
2025-04-01,kfar_nachum_wind_gust_dir_deg_mean,106.36111111111111,"monthly_IQR month=4 [0.11, 23.88]",monthly
2026-03-11,kfar_nachum_wind_gust_dir_deg_mean,96.09027777777776,"monthly_IQR month=3 [108.37, 334.56]",monthly
2026-04-16,kfar_nachum_wind_gust_dir_deg_mean,72.59722222222223,"monthly_IQR month=4 [110.52, 325.38]",monthly
2015-10-25,kfar_nachum_wind_gust_speed_ms_max,29.0,"monthly_IQR month=10 [-1.40, 14.00]",monthly
2020-05-09,kfar_nachum_wind_gust_speed_ms_max,22.9,"monthly_IQR month=5 [180.59, 454.86]",monthly
2022-05-15,kfar_nachum_wind_gust_speed_ms_max,21.9,"monthly_IQR month=5 [2.50, 18.60]",monthly
2025-04-30,kfar_nachum_wind_gust_speed_ms_max,23.7,"monthly_IQR month=4 [-2.70, 16.90]",monthly
2013-06-08,kfar_nachum_wind_speed_max10min_ms_max,2.3,"monthly_IQR month=6 [3.30, 13.98]",monthly
2013-12-13,kfar_nachum_wind_speed_max10min_ms_max,14.6,"monthly_IQR month=12 [-0.77, 4.38]",monthly
2015-10-25,kfar_nachum_wind_speed_max10min_ms_max,17.0,"monthly_IQR month=10 [-1.40, 14.00]",monthly
2016-06-17,kfar_nachum_wind_speed_max10min_ms_max,11.6,"monthly_IQR month=6 [1.50, 11.30]",monthly
2020-05-09,kfar_nachum_wind_speed_max10min_ms_max,14.8,"monthly_IQR month=5 [180.59, 454.86]",monthly
2022-05-15,kfar_nachum_wind_speed_max10min_ms_max,12.9,"monthly_IQR month=5 [2.50, 18.60]",monthly
2013-06-08,kfar_nachum_wind_speed_max1min_ms_max,3.0,"monthly_IQR month=6 [3.30, 13.98]",monthly
2015-10-25,kfar_nachum_wind_speed_max1min_ms_max,20.7,"monthly_IQR month=10 [-1.40, 14.00]",monthly
